,school_id,miur_code,text_review,school_name,sentiment
859,29814,TNTD00950X,Sarà bianco2 Ci va albe2,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,Neutral
860,29870,TNPC01000Q,"Pessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto.Il riscaldamento è inesistente ed i tavoli incrostati di cicche.Non fanno l'apfelschörle e lo trovo inammissibile nel 2022, e le spumiglie sapevano di meringhe.Inutile dire il prezzo salatissimo ed evadono il fisco non emettendo alcuno scontrino.Non consiglio affattoPessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto. …Altro",LICEO CLASSICO,Negative
861,29870,TNPC01000Q,Probabilmente il peggior liceo che possiate scegliere.,LICEO CLASSICO,Negative
862,29870,TNPC01000Q,Eccellente Liceo.,LICEO CLASSICO,Positive
863,29870,TNPC01000Q,Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. High quality public  high school. Offers several curriculum programs as well as  exchange experiences with other high schools abroad.  Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. …Altro,LICEO CLASSICO,Positive
864,29871,TNPC01000Q,"Pessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto.Il riscaldamento è inesistente ed i tavoli incrostati di cicche.Non fanno l'apfelschörle e lo trovo inammissibile nel 2022, e le spumiglie sapevano di meringhe.Inutile dire il prezzo salatissimo ed evadono il fisco non emettendo alcuno scontrino.Non consiglio affattoPessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto. …Altro",LICEO DELLE SCIENZE UMANE,Negative
865,29871,TNPC01000Q,Probabilmente il peggior liceo che possiate scegliere.,LICEO DELLE SCIENZE UMANE,Negative
866,29871,TNPC01000Q,Eccellente Liceo.,LICEO DELLE SCIENZE UMANE,Positive
867,29871,TNPC01000Q,Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. High quality public  high school. Offers several curriculum programs as well as  exchange experiences with other high schools abroad.  Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. …Altro,LICEO DELLE SCIENZE UMANE,Positive
868,29872,TNPC01000Q,"Pessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto.Il riscaldamento è inesistente ed i tavoli incrostati di cicche.Non fanno l'apfelschörle e lo trovo inammissibile nel 2022, e le spumiglie sapevano di meringhe.Inutile dire il prezzo salatissimo ed evadono il fisco non emettendo alcuno scontrino.Non consiglio affattoPessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto. …Altro",LICEO LINGUISTICO,Negative
869,29872,TNPC01000Q,Probabilmente il peggior liceo che possiate scegliere.,LICEO LINGUISTICO,Negative
870,29872,TNPC01000Q,Eccellente Liceo.,LICEO LINGUISTICO,Positive
871,29872,TNPC01000Q,Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. High quality public  high school. Offers several curriculum programs as well as  exchange experiences with other high schools abroad.  Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. …Altro,LICEO LINGUISTICO,Positive
872,29873,TNPC01000Q,"Pessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto.Il riscaldamento è inesistente ed i tavoli incrostati di cicche.Non fanno l'apfelschörle e lo trovo inammissibile nel 2022, e le spumiglie sapevano di meringhe.Inutile dire il prezzo salatissimo ed evadono il fisco non emettendo alcuno scontrino.Non consiglio affattoPessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto. …Altro",LICEO MUSICALE E COREUTICO,Negative
873,29873,TNPC01000Q,Probabilmente il peggior liceo che possiate scegliere.,LICEO MUSICALE E COREUTICO,Negative
874,29873,TNPC01000Q,Eccellente Liceo.,LICEO MUSICALE E COREUTICO,Positive
875,29873,TNPC01000Q,Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. High quality public  high school. Offers several curriculum programs as well as  exchange experiences with other high schools abroad.  Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. …Altro,LICEO MUSICALE E COREUTICO,Positive
876,29874,TNPC01000Q,"Pessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto.Il riscaldamento è inesistente ed i tavoli incrostati di cicche.Non fanno l'apfelschörle e lo trovo inammissibile nel 2022, e le spumiglie sapevano di meringhe.Inutile dire il prezzo salatissimo ed evadono il fisco non emettendo alcuno scontrino.Non consiglio affattoPessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto. …Altro",LICEO SCIENTIFICO,Negative
877,29874,TNPC01000Q,Probabilmente il peggior liceo che possiate scegliere.,LICEO SCIENTIFICO,Negative
878,29874,TNPC01000Q,Eccellente Liceo.,LICEO SCIENTIFICO,Positive
879,29874,TNPC01000Q,Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. High quality public  high school. Offers several curriculum programs as well as  exchange experiences with other high schools abroad.  Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. …Altro,LICEO SCIENTIFICO,Positive
880,29875,TNPC01000Q,"Pessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto.Il riscaldamento è inesistente ed i tavoli incrostati di cicche.Non fanno l'apfelschörle e lo trovo inammissibile nel 2022, e le spumiglie sapevano di meringhe.Inutile dire il prezzo salatissimo ed evadono il fisco non emettendo alcuno scontrino.Non consiglio affattoPessima esperienza, ambiente fatiscente e menù davvero scarso.I camerieri se ne sbattono dei clienti insultandoli pesantemente.Il cibo era terribile: ho preso una margherita ed è arrivata senza impasto. …Altro",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Negative
881,29875,TNPC01000Q,Probabilmente il peggior liceo che possiate scegliere.,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Negative
882,29875,TNPC01000Q,Eccellente Liceo.,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
883,29875,TNPC01000Q,Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. High quality public  high school. Offers several curriculum programs as well as  exchange experiences with other high schools abroad.  Liceo pubblico di alta qualità. Offre numerosi programmi di studio e scambia esperienze con altre scuole superiori all'estero. …Altro,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,Positive
884,29649,TNEE855011,Una scuola forse anche grazie a chi la dirige e a chi ci lavora molto attenta ai ragazzi,"SCUOLA PRIMARIA ""D. ALIGHIERI"" ROVERETO",Positive
885,29649,TNEE855011,Ottima scuola.Maestre brave e tutto il complesso è  top. Umanità  eccellente.,"SCUOLA PRIMARIA ""D. ALIGHIERI"" ROVERETO",Positive
886,29650,TNEE855022,È la scuola 🎒 delle mie nipotine. Io vado sempre a prenderle.,"SCUOLA PRIMARIA ""F. GUELLA"" LIZZANA",Positive
887,29650,TNEE855022,Scuola non enorme ma funzionale con palestra.,"SCUOLA PRIMARIA ""F. GUELLA"" LIZZANA",Positive
888,29651,TNMM85501X,Scuola Media ben ristrutturata.,"SCUOLA SECONDARIA DI PRIMO GRADO ""F. HALBHERR"" ROVERETO",Positive
889,29522,TNMM83101B,BELLISSI AM PERCHÉ È LA MIA SCUOLA E CI VADO ANCORA,"SCUOLA SECONDARIA DI PRIMO GRADO ""V. Inama"" CLES",Positive
890,29899,TNPS11000Q,Che degrado,LICEO LINGUISTICO,Negative
891,29899,TNPS11000Q,No.,LICEO LINGUISTICO,Neutral
892,29626,TNEE841013,Scuola pubblica elementare  a Riva del Garda,"SCUOLA PRIMARIA ""N. PERNICI"" RIVA DEL GARDA",Neutral
893,29630,TNMM841012,"L'opportunità di pagare con la carta è impressionante, il cibo è delizioso, il personale gentile. The opportunity to pay by card is impressive the food is delicious, kind staff.  L'opportunità di pagare con la carta è impressionante, il cibo è delizioso, il personale gentile. …Altro","SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" RIVA DEL GARDA",Positive
894,29570,TNEE84502B,Scuola molto bella e ottimamente organizzata.,"SCUOLA PRIMARIA ""F.lli FILZI"" ROVERETO",Positive
895,29572,TNMM845019,"Bella fuori, sono curiosa dell'ispezione anche da dentro.","SCUOLA SECONDARIA DI PRIMO GRADO ""A. DEGASPERI"" ROVERETO",Positive
896,29572,TNMM845019,Antica scuola poi ampliata.,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. DEGASPERI"" ROVERETO",Neutral
897,29640,TNEE85302A,"La scuola media ""Damiano Chiesa"" in Corso Rosmini, 86 è una scuola d'eccellenza, con un ottimo personale e dei bravi professori e anche il sito internet è ottimo soprattutto per gli studenti!!!","SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO",Positive
898,29640,TNEE85302A,Scuola in un palazzo costruito già all' epoca a uso scolastico.,"SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO",Neutral
899,29640,TNEE85302A,"Ingresso con scalinata alla ""Saranno famosi"" ..... edificio semplicemente favoloso","SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO",Positive
900,29640,TNEE85302A,Questa scuola elementare é molto bella.,"SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO",Positive
901,29640,TNEE85302A,Istituto con insegnanti di eccellenza,"SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO",Neutral
902,29642,TNMM853018,"Scuola media fantastica, adatta a tutti. Stupenda sala per concerti e conferenze... Scuola OTTIMA!!!","SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" ROVERETO",Positive
903,29642,TNMM853018,Scuola  ben strutturata e completa .Con  sala polivalente sede anche della filarmonicadi Rovereto.,"SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" ROVERETO",Positive
904,29642,TNMM853018,Mi piace questa scuola ... sono tutti molto esigenti e attenziosi 💞💞💞💞,"SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" ROVERETO",Positive
905,29642,TNMM853018,Eccezionale,"SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" ROVERETO",Positive
906,92010,,"Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran parte dei Paesi europei), unico nel suo genere in tutto il Triveneto e il liceo artistico a indirizzo grafica. Docenti preparati, motivati e selezionati accompagnano i ragazzi nella crescita umana, nello sviluppo di competenze disciplinari e trasversali. All'interno dell'Istituto ci sono anche gli altri ordini di scuola: infanzia, primaria, secondaria di primo grado (scuola media).Da qualche anno l'Istituto è cresciuto nella qualità dell'offerta formativa. Le novità più importanti riguardano la nascita del liceo delle Scienze Umane quadriennale (che permette di raggiungere il diploma in soli 4 anni, come in gran …Altro","Scuola dell'Infanzia di Trento ""Sacro Cuore""",Positive
907,92010,,Resterà per sempre il top delle scuole,"Scuola dell'Infanzia di Trento ""Sacro Cuore""",Neutral
908,92010,,"Dovrebbero trovare un'intesa perché gli studenti di altri istituti scolastici che vogliono usufruire della mensa non trovino tanta burocrazia per accedere ad essa, ad ogni modo sarà mia cura muovermi in sede diversa per capire il perché di tutto...","Scuola dell'Infanzia di Trento ""Sacro Cuore""",Neutral
909,92010,,Mi avete bocciato in questa scuola...voto 5 stelle,"Scuola dell'Infanzia di Trento ""Sacro Cuore""",Neutral
910,92010,,La migliore scuola!,"Scuola dell'Infanzia di Trento ""Sacro Cuore""",Positive
911,92010,,Paga per vincere Pay to win,"Scuola dell'Infanzia di Trento ""Sacro Cuore""",Neutral
912,92010,,amo questo posto I love this place,"Scuola dell'Infanzia di Trento ""Sacro Cuore""",Positive
913,29391,,"Fatta nuova da poco, tecnologica e non gli manca  niente 👍👍👍",Scuola dell'Infanzia di Romarzollo,Positive
914,29363,,Scuola ricca di bei progetti per bambini fascia 3-6. Ampia e super attrezzata palestra.,"Scuola dell'Infanzia di Trento Roncafort  ""Margit Levinson""",Positive
915,29363,,Bravissime maestre...💪💪💪,"Scuola dell'Infanzia di Trento Roncafort  ""Margit Levinson""",Neutral
916,29313,,Questa foto ritrae entrata della scuola Dell infanzia provinciale. Luogo di cultura educazione socialità relazioni.,"Scuola dell'Infanzia di Cavareno ""Peter Pan""",Neutral
917,29317,,Non e la scuola materna,Scuola dell'Infanzia di Mione Rumo,Neutral
918,29343,,I mie due figli amo studiato li le maestre sono. Molto disponibile e la struttura della scuola e buona,"Scuola dell'Infanzia di Trento  Villazzano 3  ""L'officina degli gnomi""",Positive
919,29310,,Piccola ma funzionale.,"Scuola dell'Infanzia di Rovereto Rione Nord ""Mille colori""",Positive
920,30016,,"Sono la nonna di Giorgia e Simone Liguoro, oggi avrei voluto intervenire alla consegna dei diplomi ma ero troppo commossa (le vecchie nonne hanno la lacrima facile!). Vorrei ringraziare le maestre e tutto il personale della scuola per la loro professionalità, per la pazienza e dolcezza con cui si rapportano con i piccoli. Aggiungerei che questa è ""la buona scuola"". Cordiali saluti Floriana Bastia Liguoro.Sono la nonna di Giorgia e Simone Liguoro, oggi avrei voluto intervenire alla consegna dei diplomi ma ero troppo commossa (le vecchie nonne hanno la lacrima facile!). Vorrei ringraziare le maestre e tutto il personale della scuola per la …Altro","Scuola dell'Infanzia di Lavis  ""Madre Maddalena di Canossa""",Positive
921,30180,,Bravissime maestre. Struttura rinnovata,"Scuola dell'Infanzia di Trento  ""A. Tambosi""",Positive
922,30190,,È molto vicino al centro città!,"Scuola dell'Infanzia di Trento ""G.B. Zanella""",Positive
923,29924,,"Scuola materna eccellente per l'organizzazione e sopratutto per le maestre, che sanno stimolare e far crescere i bambini con molte attività sociali e all'aperto.","Scuola dell'Infanzia di Breguzzo - Bondo  ""Giuseppina Bonazza""",Positive
924,29411,TNCF006001,Posto meraviglioso. Bellissimo il negozio dove acquistare il vino.,SETTORE AGRICOLTURA E AMBIENTE,Positive
925,29411,TNCF006001,"Che è un istituto scolastico, abbastanza Grande, che c'è università,  . . .e poi ci sono varie  ricerche, che poi  si collegano tutte al frutto Trentino, cioè La Mela,. . . .studiano gli insetti che fanno bene alla mela, ""cioè che nn gli creano danni, studiano i concimi,  fanno innesti x scoprire nuove qualità di mele, . . .comunque, dell'istituto Agrario EDMUN MACH, NN SI PUÒ PARLARE IN NEGATIVO, MA SOLO IN POSITIVO!!! . . .SALVE!.pChe è un istituto scolastico, abbastanza Grande, che c'è università,  . . .e poi ci sono varie  ricerche, che poi  si collegano tutte al frutto Trentino, cioè La Mela,. . . .studiano gli insetti che fanno bene alla mela, ""cioè che nn gli …Altro",SETTORE AGRICOLTURA E AMBIENTE,Neutral
926,29411,TNCF006001,Alti livelli di organizzazioni e qualita,SETTORE AGRICOLTURA E AMBIENTE,Positive
927,29411,TNCF006001,Ottima cantina prezzi nella norma  merita  noi andiamo da tanti anni quando siamo in zona,SETTORE AGRICOLTURA E AMBIENTE,Positive
928,29411,TNCF006001,"Scuola agraria storica, di notevole rilevanza scientifica; ottima cantina. E' molto interessante parlare con l'addetto alle vendite.",SETTORE AGRICOLTURA E AMBIENTE,Positive
929,29411,TNCF006001,É una istituzione storica. L'istituto agrario produce ottimi vini ed ha una antica cantina molto bella.,SETTORE AGRICOLTURA E AMBIENTE,Positive
930,29411,TNCF006001,"Cantina storica in complesso monumentale, merita visita.  Vini eccezionali",SETTORE AGRICOLTURA E AMBIENTE,Positive
931,29411,TNCF006001,Eccellente polo scolastico e meravigliosa cantina. Da visitare!,SETTORE AGRICOLTURA E AMBIENTE,Positive
932,29411,TNCF006001,Scuola molto seria ed affidabile,SETTORE AGRICOLTURA E AMBIENTE,Positive
933,29411,TNCF006001,Ottimo centro di ricerca e bellissima struttura,SETTORE AGRICOLTURA E AMBIENTE,Positive
934,29411,TNCF006001,Bellissima realta',SETTORE AGRICOLTURA E AMBIENTE,Positive
